Severity 1-day,Severity 2-day,Severity 3-day,Severity 4-day,Severity 5-day,Severity 6-day,Severity 7-day,Total Deaths Hospital,Hospital Name,CMS Certification Number,countyFIPS,CountyName,StateName,System Affiliation
3,3,3,3,3,3,3,8.03,University of Washington Medical Center-Northwest,500001,53033,King,Washington,"University of Washington Medicine - Seattle, WA"
3,3,3,3,3,3,3,8,The University of Vermont Medical Center,470003,50007,Chittenden,Vermont,"The University of Vermont Health Network - Burlington, VT"
3,3,3,3,3,3,3,7.96,Ascension Genesys Hospital,230197,26049,Genesee,Michigan,"Ascension Health - Saint Louis, MO"
3,3,3,3,3,3,3,7.95,Saint Anthony Hospital,60015,8059,Jefferson,Colorado,"Centura Health - Englewood, CO"
3,3,3,3,3,3,3,7.9,Henrico Doctors' Hospital,490118,51087,Henrico,Virginia,"HCA Healthcare - Nashville, TN"
3,3,3,3,3,3,3,7.89,"Monmouth Medical Center, Southern Campus",310084,34029,Ocean,New Jersey,"RWJBarnabas Health - West Orange, NJ"
3,3,3,3,3,3,3,7.88,Ronald Reagan UCLA Medical Center,50262,6037,Los Angeles,California,"University of California Health - Oakland, CA"
3,3,3,3,3,3,3,7.78,Hackensack Meridian Health Carrier Clinic,314012,34035,Somerset,New Jersey,"Hackensack Meridian Health - Hackensack, NJ"
3,3,3,3,3,3,3,7.76,East Orange General Hospital,310083,34013,Essex,New Jersey,"Prospect Medical Holdings - Los Angeles, CA"
3,3,3,3,3,3,3,7.73,Lee Memorial Hospital,100012,12071,Lee,Florida,"Lee Health - Fort Myers, FL"
3,3,3,3,3,3,3,7.7,WellStar Cobb Hospital,110143,13067,Cobb,Georgia,"WellStar Health System - Marietta, GA"
3,3,3,3,3,3,3,7.68,Santa Clara Valley Medical Center,50038,6085,Santa Clara,California,"County of Santa Clara Health System - San Jose, CA"
3,3,3,3,3,3,3,7.59,University of Michigan Hospitals and Health Centers,230046,26161,Washtenaw,Michigan,"Michigan Medicine - Ann Arbor, MI"
3,3,3,3,3,3,3,7.48,UC Davis Medical Center,50599,6067,Sacramento,California,"University of California Health - Oakland, CA"
3,3,3,3,3,3,3,7.45,South Oaks Hospital,334027,36103,Suffolk,New York,"Northwell Health - Great Neck, NY"
3,3,3,3,3,3,3,7.44,Saint Elizabeth Edgewood,180035,21117,Kenton,Kentucky,"Saint Elizabeth Healthcare - Edgewood, KY"
3,3,3,3,3,3,3,7.41,Bethesda Hospital East,100002,12099,Palm Beach,Florida,"Baptist Health South Florida - Coral Gables, FL"
3,3,3,3,3,3,3,7.36,Swedish Cherry Hill Campus,500025,53033,King,Washington,"Swedish - Seattle, WA"
3,3,3,3,3,3,3,7.32,Northside Hospital Gwinnett,110087,13135,Gwinnett,Georgia,"Northside Hospital - Atlanta, GA"
3,3,3,3,3,3,3,7.2,Aurora Saint Luke's Medical Center,520138,55079,Milwaukee,Wisconsin,"Advocate Aurora Health - Downers Grove, IL"
3,3,3,3,3,3,3,7.1,Lehigh Valley Hospital - Pocono,390201,42089,Monroe,Pennsylvania,"Lehigh Valley Health Network - Allentown, PA"
3,3,3,3,3,3,3,7.02,Saint Mary's General Hospital,310006,34031,Passaic,New Jersey,"Prime Healthcare Services, Inc. - Ontario, CA"
3,3,3,3,3,3,3,6.98,Advocate Lutheran General Hospital,140223,17031,Cook,Illinois,"Advocate Aurora Health - Downers Grove, IL"
3,3,3,3,3,3,3,6.91,Robert Wood Johnson University Hospital at Rahway,310024,34039,Union,New Jersey,"RWJBarnabas Health - West Orange, NJ"
3,3,3,3,3,3,3,6.91,The Cleveland Clinic,360180,39035,Cuyahoga,Ohio,"Cleveland Clinic Health System - Cleveland, OH"
3,3,3,3,3,3,3,6.9,Garden City Hospital,230244,26163,Wayne,Michigan,"Prime Healthcare Services, Inc. - Ontario, CA"
3,3,3,3,3,3,3,6.83,Grady Memorial Hospital,110079,13121,Fulton,Georgia,"Not In Any System - ,"
3,3,3,3,3,3,3,6.83,NYC Health + Hospitals Metropolitan,330199,36061,New York,New York,"NYC Health + Hospitals - New York, NY"
3,3,3,3,3,3,3,6.74,St. John's Riverside Hospital ParkCare Pavilion,330122,36119,Westchester,New York,"St. John's Riverside Hospital - Westchester, NY"
3,3,3,3,3,3,3,6.66,McLaren Oakland,230207,26125,Oakland,Michigan,"McLaren Health Care - Flint, MI"
3,3,3,3,3,3,3,6.62,Mercy Medical Center,220066,25013,Hampden,Massachusetts,"Trinity Health - Livonia, MI"
3,3,3,3,3,3,3,6.57,Glen Cove Hospital,330181,36059,Nassau,New York,"Northwell Health - Great Neck, NY"
3,3,3,3,3,3,3,6.55,CHA Cambridge Hospital,220011,25017,Middlesex,Massachusetts,"Cambridge Health Alliance - Cambridge, MA"
3,3,3,3,3,3,3,6.53,Froedtert Hospital,520177,55079,Milwaukee,Wisconsin,"Froedtert and Medical College of Wisconsin - Milwaukee, WI"
3,3,3,3,3,3,3,6.53,AMITA Health Saint Joseph Medical Center Joliet,140007,17197,Will,Illinois,"AMITA Health - Chicago, IL"
3,3,3,3,3,3,3,6.51,Sidney and Lois Eskenazi Hospital,150024,18097,Marion,Indiana,"Not In Any System - ,"
3,3,3,3,3,3,3,6.5,Catskill Regional Medical Center - Harris Campus,330386,36105,Sullivan,New York,"Garnet Health - Middletown, NY"
3,3,3,3,3,3,3,6.49,University Medical Center,290007,32003,Clark,Nevada,"University Medical Center - Las Vegas, NV"
3,3,3,3,3,3,3,6.43,Four Winds Westchester,334002,36119,Westchester,New York,"Four Winds Hospitals - Katonah, NY"
3,3,3,3,3,3,3,6.43,NSMC Union Hospital,220035,25009,Essex,Massachusetts,"Partners HealthCare System - Boston, MA"
3,3,3,3,3,3,3,6.42,Carroll Hospital,210033,24013,Carroll,Maryland,"LifeBridge Health - Baltimore, MD"
3,3,3,3,3,3,3,6.4,Children's Hospital Los Angeles,53302,6037,Los Angeles,California,"Not In Any System - ,"
3,3,3,3,3,3,3,6.4,Vassar Brothers Medical Center,330023,36027,Dutchess,New York,"Nuvance Health - Danbury, CT"
3,3,3,3,3,3,3,6.33,The Children's Hospital of Philadelphia,393303,42101,Philadelphia,Pennsylvania,"Not In Any System - ,"
3,3,3,3,3,3,3,6.31,Denver Health,60011,8031,Denver,Colorado,"Not In Any System - ,"
3,3,3,3,3,3,3,6.31,Massachusetts General Hospital,220071,25025,Suffolk,Massachusetts,"Partners HealthCare System - Boston, MA"
3,3,3,3,3,3,3,6.29,Seattle Cancer Care Alliance,500138,53033,King,Washington,"Not In Any System - ,"
3,3,3,3,3,3,3,6.29,Crozer-Chester Medical Center,390180,42045,Delaware,Pennsylvania,"Prospect Medical Holdings - Los Angeles, CA"
3,3,3,3,3,3,3,6.28,Ascension Saint Vincent Indianapolis Hospital,150084,18097,Marion,Indiana,"Ascension Health - Saint Louis, MO"
3,3,3,3,3,3,3,6.27,St. Joseph Hospital,330332,36059,Nassau,New York,"Catholic Health Services of Long Island - Rockville Centre, NY"
3,3,3,3,3,3,3,6.27,Ellis Hospital,330153,36093,Schenectady,New York,"Ellis Medicine - Schenectady, NY"
3,3,3,3,3,3,3,6.26,Karmanos Cancer Institute,230297,26163,Wayne,Michigan,"McLaren Health Care - Flint, MI"
3,3,3,3,3,3,3,6.23,Ascension Providence Rochester Hospital,230254,26125,Oakland,Michigan,"Ascension Health - Saint Louis, MO"
3,3,3,3,3,3,3,6.13,Chilton Medical Center,310017,34027,Morris,New Jersey,"Atlantic Health System - Morristown, NJ"
3,3,3,3,3,3,3,6.06,Matheny Hospital,312014,34035,Somerset,New Jersey,"Not In Any System - ,"
3,3,3,3,3,3,3,6.03,Yale-New Haven Hospital Saint Raphael Campus,70001,9009,New Haven,Connecticut,"Yale New Haven Health - New Haven, CT"
3,3,3,3,3,3,3,6.02,Saint Francis Hospital and Medical Center,70002,9003,Hartford,Connecticut,"Trinity Health - Livonia, MI"
3,3,3,3,3,3,3,6,WhidbeyHealth Medical Center,501339,53029,Island,Washington,"Not In Any System - ,"
3,3,3,3,3,3,3,6,Wayne Hospital,360044,39037,Darke,Ohio,"Not In Any System - ,"
3,3,3,3,3,3,3,6,Margaret Mary Community Hospital,151329,18047,Franklin,Indiana,"Not In Any System - ,"
3,3,3,3,3,3,3,5.97,Christiana Hospital,80001,10003,New Castle,Delaware,"ChristianaCare - Newark, DE"
3,3,3,3,3,3,3,5.95,Bayshore Medical Center,310112,34025,Monmouth,New Jersey,"Hackensack Meridian Health - Hackensack, NJ"
3,3,3,3,3,3,3,5.93,Brigham and Women's Hospital,220110,25025,Suffolk,Massachusetts,"Partners HealthCare System - Boston, MA"
3,3,3,3,3,3,3,5.87,Heritage Valley Beaver,390036,42007,Beaver,Pennsylvania,"Heritage Valley Health System - Sewickly, PA"
3,3,3,3,3,3,3,5.84,Doctors Community Hospital,210051,24033,Prince George's,Maryland,"Luminis Health - Lanham, MD"
3,3,3,3,3,3,3,5.83,University Hospital,520098,55025,Dane,Wisconsin,"UW Health - Madison, WI"
3,3,3,3,3,3,3,5.8,Methodist University Hospital,440049,47157,Shelby,Tennessee,"Methodist Le Bonheur Healthcare - Memphis, TN"
3,3,3,3,3,3,3,5.8,Montefiore Mount Vernon Hospital,330086,36119,Westchester,New York,"Montefiore Health System - Bronx, NY"
3,3,3,3,3,3,3,5.76,Community Hospital Anderson,150113,18095,Madison,Indiana,"Community Health Network - Indianapolis, IN"
3,3,3,3,3,3,3,5.72,Hackensack Meridian Health Pascack Valley Medical Center,310130,34003,Bergen,New Jersey,"Not In Any System - ,"
3,3,3,3,3,3,3,5.68,Lehigh Valley Hospital - Muhlenberg,390263,42095,Northampton,Pennsylvania,"Lehigh Valley Health Network - Allentown, PA"
3,3,3,3,3,3,3,5.66,Rochester General Hospital,330125,36055,Monroe,New York,"Rochester Regional Health System - Rochester, NY"
3,3,3,3,3,3,3,5.65,Abington Hospital  - Jefferson Health,390231,42091,Montgomery,Pennsylvania,"Jefferson Health - Philadelphia, PA"
3,3,3,3,3,3,3,5.58,NSMC Salem Hospital,220006,25009,Essex,Massachusetts,"Partners HealthCare System - Boston, MA"
3,3,3,3,3,3,3,5.55,DMC Huron Valley-Sinai Hospital,230277,26125,Oakland,Michigan,"TENET Healthcare - Dallas, TX"
3,3,3,3,3,3,3,5.53,UCHealth University of Colorado Hospital,60024,8001,Adams,Colorado,"UCHealth - Aurora, CO"
3,3,3,3,3,3,3,5.49,Saint Mary Medical Center,390258,42017,Bucks,Pennsylvania,"Trinity Health - Livonia, MI"
3,3,3,3,3,3,3,5.47,TriStar Hendersonville Medical Center,440194,47165,Sumner,Tennessee,"HCA Healthcare - Nashville, TN"
3,3,3,3,3,3,3,5.47,Northwestern Medicine Central DuPage Hospital,140242,17043,DuPage,Illinois,"Northwestern Medicine - Chicago, IL"
3,3,3,3,3,3,3,5.46,Hudson Regional Hospital,310118,34017,Hudson,New Jersey,"Not In Any System - ,"
3,3,3,3,3,3,3,5.45,"Ascension Macomb-Oakland Hospital, Madison Heights Campus",230223,26125,Oakland,Michigan,"Ascension Health - Saint Louis, MO"
3,3,3,3,3,3,3,5.44,Lucile Packard Children's Hospital at Stanford,53305,6085,Santa Clara,California,"Stanford Health Care - Stanford, CA"
3,3,3,3,3,3,3,5.44,Rutgers University Behavioral Healthcare,314011,34023,Middlesex,New Jersey,"Not In Any System - ,"
3,3,3,3,3,3,3,5.43,The University of Kansas Hospital,170040,20209,Wyandotte,Kansas,"The University of Kansas Health System - Kansas City, KS"
3,3,3,3,3,3,3,5.39,Houston Medical Center,110069,13153,Houston,Georgia,"Houston Healthcare - Warner Robins, GA"
3,3,3,3,3,3,3,5.38,Beverly Hospital,220033,25009,Essex,Massachusetts,"Beth Israel Lahey Health - Boston, MA"
3,3,3,3,3,3,3,5.34,Southern Regional Medical Center,110165,13063,Clayton,Georgia,"Prime Healthcare Services, Inc. - Ontario, CA"
3,3,3,3,3,3,3,5.33,Northwest Community Hospital,140252,17031,Cook,Illinois,"Not In Any System - ,"
3,3,3,3,3,3,3,5.33,Eisenhower Medical Center,50573,6065,Riverside,California,"Not In Any System - ,"
3,3,3,3,3,3,3,5.32,Rockville General Hospital,70012,9013,Tolland,Connecticut,"Eastern Connecticut Health Network - Manchester, CT"
3,3,3,3,3,3,3,5.25,Flagstaff Medical Center,30023,4005,Coconino,Arizona,"Northern Arizona Healthcare - Flagstaff, AZ"
3,3,3,3,3,3,3,5.23,Piedmont Athens Regional Medical Center,110074,13059,Clarke,Georgia,"Piedmont Healthcare - Atlanta, GA"
3,3,3,3,3,3,3,5.21,Children's Hospital Colorado,63301,8001,Adams,Colorado,"Not In Any System - ,"
3,3,3,3,3,3,3,5.18,Maine Medical Center,200009,23005,Cumberland,Maine,"MaineHealth - Portland, ME"
3,3,3,3,3,3,3,5.13,Holy Cross Hospital,210004,24031,Montgomery,Maryland,"Trinity Health - Livonia, MI"
3,3,3,3,3,3,3,5.12,Parkland Hospital,450015,48113,Dallas,Texas,"Not In Any System - ,"
3,3,3,3,3,3,3,5.11,Capital Health Medical Center - Hopewell,310044,34021,Mercer,New Jersey,"Capital Health System - Trenton, NJ"
3,3,3,3,3,3,3,5.11,Saint Mary's Medical Center,100288,12099,Palm Beach,Florida,"TENET Healthcare - Dallas, TX"
3,3,3,3,3,3,3,5.09,MedStar Southern Maryland Hospital,210062,24033,Prince George's,Maryland,"MedStar Health - Columbia, MD"
3,3,3,3,3,3,3,5.07,Providence Sacred Heart Medical Center and Children's Hospital,500054,53063,Spokane,Washington,"Providence St. Joseph Health - Renton, WA"
3,3,3,3,3,3,3,5.03,PeaceHealth Southwest Medical Center,500050,53011,Clark,Washington,"PeaceHealth - Bellevue, WA"
3,3,3,3,3,3,3,5.03, MarinHealth Medical Center,50360,6041,Marin,California,"Not In Any System - ,"
3,3,3,3,3,3,3,5,LifeBrite Community Hospital of Early,111314,13099,Early,Georgia,"LifeBrite Hospital Group - Lilburn, GA"
3,3,3,3,3,3,3,5,Northside Hospital Cherokee,110008,13057,Cherokee,Georgia,"Northside Hospital - Atlanta, GA"
3,3,3,3,3,3,3,5,East Alabama Medical Center - Lanier,10025,1017,Chambers,Alabama,"Not In Any System - ,"
3,3,3,3,3,3,3,5,Pascagoula Hospital,250040,28059,Jackson,Mississippi,"Singing River Health System - Pascogoula, MS"
3,3,3,3,3,3,3,5,Vail Health Hospital,60096,8037,Eagle,Colorado,"Not In Any System - ,"
3,3,3,3,3,3,3,5,WellStar Douglas Hospital,110184,13097,Douglas,Georgia,"WellStar Health System - Marietta, GA"
3,3,3,3,3,3,3,5,UH Portage Medical Center,360078,39133,Portage,Ohio,"University Hospitals Health Systems - Cleveland, OH"
3,3,3,3,3,3,3,5,Decatur County Memorial Hospital,151332,18031,Decatur,Indiana,"Not In Any System - ,"
3,3,3,3,3,3,3,5,Saint Joseph's Wayne Medical Center,310116,34031,Passaic,New Jersey,"Saint Joseph's Healthcare System - Paterson, NJ"
3,3,3,3,3,3,3,4.97,Albany Medical Center,330013,36001,Albany,New York,"Not In Any System - ,"
3,3,3,3,3,3,3,4.95,NYU Langone Orthopedic Hospital,330389,36061,New York,New York,"NYU Langone Health - New York, NY"
3,3,3,3,3,3,3,4.95,Harbor-UCLA Medical Center,50376,6037,Los Angeles,California,"Los Angeles County, Department of Health Services - Los Angeles, CA"
3,3,3,3,3,3,3,4.94,Lowell General Hospital - Main Campus,220063,25017,Middlesex,Massachusetts,"Wellforce - Boston, MA"
3,3,3,3,3,3,3,4.94,Broward Health Medical Center,100039,12011,Broward,Florida,"Broward Health - Fort Lauderdale, FL"
3,3,3,3,3,3,3,4.93, Brockton Hospital,220052,25023,Plymouth,Massachusetts,"Not In Any System - ,"
3,3,3,3,3,3,3,4.92,Kaweah Delta Health Care District,50057,6107,Tulare,California,"Not In Any System - ,"
3,3,3,3,3,3,3,4.9,DMC Rehabilitation Institute of Michigan,233027,26163,Wayne,Michigan,"TENET Healthcare - Dallas, TX"
3,3,3,3,3,3,3,4.9,AdventHealth Orlando,100007,12095,Orange,Florida,"AdventHealth - Altamonte Springs, FL"
3,3,3,3,3,3,3,4.89,The Villages Regional Hospital,100290,12119,Sumter,Florida,"Central Florida Health - Leesburg, FL"
3,3,3,3,3,3,3,4.87,Sarasota Memorial Hospital,100087,12115,Sarasota,Florida,"Not In Any System - ,"
3,3,3,3,3,3,3,4.83,Swedish Medical Center,60034,8005,Arapahoe,Colorado,"HCA Healthcare - Nashville, TN"
3,3,3,3,3,3,3,4.81,Vanderbilt University Hospital,440039,47037,Davidson,Tennessee,"Vanderbilt University Medical Center - Nashville, TN"
3,3,3,3,3,3,3,4.8,"NewYork-Presbyterian, Lower Manhattan Hospital",330064,36061,New York,New York,"New York-Presbyterian Healthcare System - New York, NY"
3,3,3,3,3,3,3,4.79,Shirley Ryan AbilityLab,143026,17031,Cook,Illinois,"Not In Any System - ,"
3,3,3,3,3,3,3,4.69,UofL Health - Jewish Hospital,180040,21111,Jefferson,Kentucky,"UofL Health - Louisville, KY"
3,3,3,3,3,3,3,4.62,UCSF Medical Center at Parnassus,50454,6075,San Francisco,California,"University of California Health - Oakland, CA"
3,3,3,3,3,3,3,4.61,CHI Franciscan Health - St. Francis Hospital,500141,53033,King,Washington,"CommonSpirit Health - Englewood, CO"
3,3,3,3,3,3,3,4.53,Anne Arundel Medical Center,210023,24003,Anne Arundel,Maryland,"Luminis Health - Lanham, MD"
3,3,3,3,3,3,3,4.51,Charlotte Hungerford Hospital,70011,9005,Litchfield,Connecticut,"Not In Any System - ,"
3,3,3,3,3,3,3,4.5,Sunrise Hospital & Medical Center,290003,32003,Clark,Nevada,"HCA Healthcare - Nashville, TN"
3,3,3,3,3,3,3,4.5,Jupiter Medical Center,100253,12099,Palm Beach,Florida,"Not In Any System - ,"
3,3,3,3,3,3,3,4.49,Shelby Baptist Medical Center,10016,1117,Shelby,Alabama,"Brookwood Baptist Health - Birmingham, AL"
3,3,3,3,3,3,3,4.49,Doylestown Hospital,390203,42017,Bucks,Pennsylvania,"Not In Any System - ,"
3,3,3,3,3,3,3,4.47,Roswell Park Cancer Institute,330354,36029,Erie,New York,"Not In Any System - ,"
3,3,3,3,3,3,3,4.47,Inova Fairfax Hospital,490063,51059,Fairfax,Virginia,"Inova Health System - Falls Church, VA"
3,3,3,3,3,3,3,4.42,Hospital of the University of Pennsylvania,390111,42101,Philadelphia,Pennsylvania,"Penn Medicine - Philadelphia, PA"
3,3,3,3,3,3,3,4.38,Phoebe Putney Memorial Hospital North Campus,110163,13095,Dougherty,Georgia,"Phoebe Putney Health System - Albany, GA"
3,3,3,3,3,3,3,4.36,Middlesex Hospital,70020,9007,Middlesex,Connecticut,"Not In Any System - ,"
3,3,3,3,3,3,3,4.35,Select Specialty Hospital - Macomb,232023,26099,Macomb,Michigan,"Select Medical Corporation - Mechanicsburg, PA"
3,3,3,3,3,3,3,4.34,Delray Medical Center,100258,12099,Palm Beach,Florida,"TENET Healthcare - Dallas, TX"
3,3,3,3,3,3,3,4.33,Beth Israel Deaconess Medical Center,220086,25025,Suffolk,Massachusetts,"Beth Israel Lahey Health - Boston, MA"
3,3,3,3,3,3,3,4.33,Natchaug Hospital,74008,9013,Tolland,Connecticut,"Hartford Healthcare - Hartford, CT"
3,3,3,3,3,3,3,4.32,Cape Cod Hospital,220012,25001,Barnstable,Massachusetts,"Cape Cod Healthcare, Inc - Hyannis, MA"
3,3,3,3,3,3,3,4.31,Charlton Memorial Hospital,220074,25005,Bristol,Massachusetts,"Southcoast Health System - New Bedford, MA"
3,3,3,3,3,3,3,4.26,Johnson Memorial Hospital,150001,18081,Johnson,Indiana,"Not In Any System - ,"
3,3,3,3,3,3,3,4.25,Erlanger Baroness Hospital,440104,47065,Hamilton,Tennessee,"Erlanger Health System - Chattanooga, TN"
3,3,3,3,3,3,3,4.22,Community Hospital East,150074,18097,Marion,Indiana,"Community Health Network - Indianapolis, IN"
3,3,3,3,3,3,3,4.21,Memorial Hospital West,100281,12011,Broward,Florida,"Memorial Healthcare System - Hollywood, FL"
3,3,3,3,3,3,3,4.2,City of Hope Comprehensive Cancer Center,50146,6037,Los Angeles,California,"Not In Any System - ,"
3,3,3,3,3,3,3,4.18,Mercy Health-Saint Elizabeth Boardman Hospital,360276,39099,Mahoning,Ohio,"Bon Secours Mercy Health - Cincinnati, OH"
3,3,3,3,3,3,3,4.18,Adventist HealthCare Shady Grove Medical Center,210057,24031,Montgomery,Maryland,"Adventist Healthcare - Gaithersburg, MD"
3,3,3,3,3,3,3,4.16,Lehigh Valley Hospital - Cedar Crest,390133,42077,Lehigh,Pennsylvania,"Lehigh Valley Health Network - Allentown, PA"
3,3,3,3,3,3,3,4.16,Holyoke Medical Center,220024,25013,Hampden,Massachusetts,"Not In Any System - ,"
3,3,3,3,3,3,3,4.14,Saint Luke's Hospital,160045,19113,Linn,Iowa,"UnityPoint Health - Des Moines, IA"
3,3,3,3,3,3,3,4.14,Beth Israel Deaconess Hospital-Plymouth,220060,25023,Plymouth,Massachusetts,"Beth Israel Lahey Health - Boston, MA"
3,3,3,3,3,3,3,4.12,Palos Hospital,140062,17031,Cook,Illinois,"Not In Any System - ,"
3,3,3,3,3,3,3,4.11,Colquitt Regional Medical Center,110105,13071,Colquitt,Georgia,"Not In Any System - ,"
3,3,3,3,3,3,3,4.08,Lawrence General Hospital,220010,25009,Essex,Massachusetts,"Not In Any System - ,"
3,3,3,3,3,3,3,4.08,Mills-Peninsula Medical Center,50007,6081,San Mateo,California,"Sutter Health - Sacramento, CA"
3,3,3,3,3,3,3,4.06,Edward Hospital,140231,17043,DuPage,Illinois,"Edward-Elmhurst Health - Naperville, IL"
3,3,3,3,3,3,3,4.04,Advocate Condell Medical Center,140202,17097,Lake,Illinois,"Advocate Aurora Health - Downers Grove, IL"
3,3,3,3,3,3,3,4.02,Holy Cross Hospital,100073,12011,Broward,Florida,"Trinity Health - Livonia, MI"
3,3,3,3,3,3,3,4.02,The Medical Center of Aurora,60100,8005,Arapahoe,Colorado,"HCA Healthcare - Nashville, TN"
3,3,3,3,3,3,3,4.01,Riverside University Medical Center,50292,6065,Riverside,California,"Not In Any System - ,"
3,3,3,3,3,3,3,4,Phoebe Sumter Medical Center,110044,13261,Sumter,Georgia,"Phoebe Putney Health System - Albany, GA"
3,3,3,3,3,3,3,4,Cooley Dickinson Hospital,220015,25015,Hampshire,Massachusetts,"Not In Any System - ,"
3,3,3,3,3,3,3,4,Frederick Memorial Hospital,210005,24021,Frederick,Maryland,"Not In Any System - ,"
3,3,3,3,3,3,3,4,WellStar Spalding Regional Hospital,110031,13255,Spalding,Georgia,"WellStar Health System - Marietta, GA"
3,3,3,3,3,3,3,4,Emory University Hospital,110010,13089,DeKalb,Georgia,"Emory Healthcare - Atlanta, GA"
3,3,3,3,3,3,3,4,Baptist Health Medical Center - Heber Springs,41312,5023,Cleburne,Arkansas,"Baptist Health - Little Rock, AR"
